record_id,molecule_id,inchi,name,component_id,split,series_id,source_doi,T_K,p_Pa,log10_p_over_1Pa,ln_p_over_1Pa,temperature_level_id,base_role,duplicate_group,duplicate_representative_id,is_duplicate_copy,method,property_phase,state_origin,original_property_value_metadata_json,state_metadata_json
10.1016/j.fluid.2004.10.022#d6#p1#r3,mol_f47a1833e8cb8ad4,"InChI=1S/C6H12O2/c1-5(2)4-8-6(3)7/h5H,4H2,1-3H3",2-methylpropyl ethanoate,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2004.10.022#d6#p1,10.1016/j.fluid.2004.10.022,322.93,8480,3.92839585226,9.04546572879,10.1016/j.fluid.2004.10.022#d6#p1#T0002,train_pressure,pdup_8c620df837fb5c5d,10.1016/j.fluid.2004.10.022#d6#p1#r3,False,EBULLIO:UFactor:8,Liquid,variable,"{""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":0.12},""nPropValue"":8.48,""nPropDigits"":3,""nPropNumber"":1}","{""nVarNumber"":1,""nVarDigits"":5,""nVarValue"":322.93}"
10.1016/j.fluid.2004.10.022#d6#p1#r4,mol_f47a1833e8cb8ad4,"InChI=1S/C6H12O2/c1-5(2)4-8-6(3)7/h5H,4H2,1-3H3",2-methylpropyl ethanoate,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2004.10.022#d6#p1,10.1016/j.fluid.2004.10.022,328.64,10980,4.04060234011,9.30383071506,10.1016/j.fluid.2004.10.022#d6#p1#T0003,train_pressure,pdup_168a6bd9b1d8b12d,10.1016/j.fluid.2004.10.022#d6#p1#r4,False,EBULLIO:UFactor:8,Liquid,variable,"{""nPropDigits"":4,""nPropNumber"":1,""nPropValue"":10.98,""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":0.14}}","{""nVarValue"":328.64,""nVarDigits"":5,""nVarNumber"":1}"
10.1016/j.fluid.2004.10.022#d6#p1#r5,mol_f47a1833e8cb8ad4,"InChI=1S/C6H12O2/c1-5(2)4-8-6(3)7/h5H,4H2,1-3H3",2-methylpropyl ethanoate,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2004.10.022#d6#p1,10.1016/j.fluid.2004.10.022,335.75,14980,4.17551181336,9.61447125707,10.1016/j.fluid.2004.10.022#d6#p1#T0004,train_pressure,pdup_3589f6d74581b187,10.1016/j.fluid.2004.10.022#d6#p1#r5,False,EBULLIO:UFactor:8,Liquid,variable,"{""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":0.15},""nPropValue"":14.98,""nPropDigits"":4,""nPropNumber"":1}","{""nVarNumber"":1,""nVarDigits"":5,""nVarValue"":335.75}"
10.1016/j.fluid.2004.10.022#d6#p1#r6,mol_f47a1833e8cb8ad4,"InChI=1S/C6H12O2/c1-5(2)4-8-6(3)7/h5H,4H2,1-3H3",2-methylpropyl ethanoate,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2004.10.022#d6#p1,10.1016/j.fluid.2004.10.022,341.55,18960,4.277838333,9.85008677581,10.1016/j.fluid.2004.10.022#d6#p1#T0005,train_pressure,pdup_e63ccdd8f3fc17d7,10.1016/j.fluid.2004.10.022#d6#p1#r6,False,EBULLIO:UFactor:8,Liquid,variable,"{""nPropValue"":18.96,""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":0.18},""nPropNumber"":1,""nPropDigits"":4}","{""nVarValue"":341.55,""nVarDigits"":5,""nVarNumber"":1}"
10.1016/j.fluid.2004.10.022#d6#p1#r7,mol_f47a1833e8cb8ad4,"InChI=1S/C6H12O2/c1-5(2)4-8-6(3)7/h5H,4H2,1-3H3",2-methylpropyl ethanoate,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2004.10.022#d6#p1,10.1016/j.fluid.2004.10.022,342.95,20000,4.30102999566,9.90348755254,10.1016/j.fluid.2004.10.022#d6#p1#T0006,train_pressure,pdup_43a4ed3528402bb7,10.1016/j.fluid.2004.10.022#d6#p1#r7,False,EBULLIO:UFactor:8,Liquid,variable,"{""CombinedUncertainty"":{""nCombExpandUncertValue"":0.2,""nCombUncertAssessNum"":1},""nPropValue"":20,""nPropNumber"":1,""nPropDigits"":4}","{""nVarDigits"":5,""nVarNumber"":1,""nVarValue"":342.95}"
10.1016/j.fluid.2004.10.022#d9#p1#r1,mol_c30b4ae49b848357,"InChI=1S/C4H10O/c1-4(2,3)5/h5H,1-3H3",2-methylpropan-2-ol,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2004.10.022#d9#p1,10.1016/j.fluid.2004.10.022,300.93,6930,3.84073323461,8.84361509218,10.1016/j.fluid.2004.10.022#d9#p1#T0000,train_pressure,pdup_2a739c35c1605f29,10.1016/j.fluid.2004.10.022#d9#p1#r1,False,EBULLIO:UFactor:8,Liquid,variable,"{""nPropNumber"":1,""nPropDigits"":3,""nPropValue"":6.93,""CombinedUncertainty"":{""nCombExpandUncertValue"":0.13,""nCombUncertAssessNum"":1}}","{""nVarValue"":300.93,""nVarDigits"":5,""nVarNumber"":1}"
10.1016/j.fluid.2004.10.022#d9#p1#r2,mol_c30b4ae49b848357,"InChI=1S/C4H10O/c1-4(2,3)5/h5H,1-3H3",2-methylpropan-2-ol,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2004.10.022#d9#p1,10.1016/j.fluid.2004.10.022,304.86,8760,3.94250410617,9.07795118393,10.1016/j.fluid.2004.10.022#d9#p1#T0001,train_pressure,pdup_80c2dc16622ba5b5,10.1016/j.fluid.2004.10.022#d9#p1#r2,False,EBULLIO:UFactor:8,Liquid,variable,"{""nPropDigits"":3,""nPropNumber"":1,""nPropValue"":8.76,""CombinedUncertainty"":{""nCombExpandUncertValue"":0.14,""nCombUncertAssessNum"":1}}","{""nVarValue"":304.86,""nVarDigits"":5,""nVarNumber"":1}"
10.1016/j.fluid.2004.10.022#d9#p1#r3,mol_c30b4ae49b848357,"InChI=1S/C4H10O/c1-4(2,3)5/h5H,1-3H3",2-methylpropan-2-ol,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2004.10.022#d9#p1,10.1016/j.fluid.2004.10.022,309.12,11160,4.0476641946,9.32009123594,10.1016/j.fluid.2004.10.022#d9#p1#T0002,train_pressure,pdup_20683b6e96966d32,10.1016/j.fluid.2004.10.022#d9#p1#r3,False,EBULLIO:UFactor:8,Liquid,variable,"{""nPropValue"":11.16,""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":0.15},""nPropDigits"":4,""nPropNumber"":1}","{""nVarValue"":309.12,""nVarNumber"":1,""nVarDigits"":5}"
10.1016/j.fluid.2004.10.022#d9#p1#r4,mol_c30b4ae49b848357,"InChI=1S/C4H10O/c1-4(2,3)5/h5H,1-3H3",2-methylpropan-2-ol,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2004.10.022#d9#p1,10.1016/j.fluid.2004.10.022,313.25,14030,4.14705767103,9.5489531731,10.1016/j.fluid.2004.10.022#d9#p1#T0003,train_pressure,pdup_05233aaa50034f52,10.1016/j.fluid.2004.10.022#d9#p1#r4,False,EBULLIO:UFactor:8,Liquid,variable,"{""nPropDigits"":4,""nPropNumber"":1,""CombinedUncertainty"":{""nCombExpandUncertValue"":0.17,""nCombUncertAssessNum"":1},""nPropValue"":14.03}","{""nVarDigits"":5,""nVarNumber"":1,""nVarValue"":313.25}"
10.1016/j.fluid.2004.10.022#d9#p1#r5,mol_c30b4ae49b848357,"InChI=1S/C4H10O/c1-4(2,3)5/h5H,1-3H3",2-methylpropan-2-ol,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2004.10.022#d9#p1,10.1016/j.fluid.2004.10.022,315.48,15810,4.19893186993,9.6683979302,10.1016/j.fluid.2004.10.022#d9#p1#T0004,train_pressure,pdup_3f9a97eabf853a4d,10.1016/j.fluid.2004.10.022#d9#p1#r5,False,EBULLIO:UFactor:8,Liquid,variable,"{""nPropNumber"":1,""nPropDigits"":4,""nPropValue"":15.81,""CombinedUncertainty"":{""nCombExpandUncertValue"":0.2,""nCombUncertAssessNum"":1}}","{""nVarValue"":315.48,""nVarNumber"":1,""nVarDigits"":5}"
10.1016/j.fluid.2004.10.022#d9#p1#r6,mol_c30b4ae49b848357,"InChI=1S/C4H10O/c1-4(2,3)5/h5H,1-3H3",2-methylpropan-2-ol,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2004.10.022#d9#p1,10.1016/j.fluid.2004.10.022,320.17,20000,4.30102999566,9.90348755254,10.1016/j.fluid.2004.10.022#d9#p1#T0005,train_pressure,pdup_a42fdede5ae89072,10.1016/j.fluid.2004.10.022#d9#p1#r6,False,EBULLIO:UFactor:8,Liquid,variable,"{""nPropDigits"":4,""nPropNumber"":1,""CombinedUncertainty"":{""nCombExpandUncertValue"":0.24,""nCombUncertAssessNum"":1},""nPropValue"":20}","{""nVarValue"":320.17,""nVarNumber"":1,""nVarDigits"":5}"
10.1016/j.fluid.2004.10.025#d1#p1#r1,mol_c555c47fe3d2bf7e,"InChI=1S/CCl4/c2-1(3,4)5",tetrachloromethane,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2004.10.025#d1#p1,10.1016/j.fluid.2004.10.025,283.15,7514,3.87587119073,8.92452322613,10.1016/j.fluid.2004.10.025#d1#p1#T0000,train_pressure,pdup_b6053dafef029079,10.1016/j.fluid.2004.10.025#d1#p1#r1,False,CCELL:UFactor:2,Liquid,variable,"{""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":0.042},""nPropValue"":7.514,""nPropNumber"":1,""nPropDigits"":4}","{""nVarDigits"":5,""nVarNumber"":1,""nVarValue"":283.15}"
10.1016/j.fluid.2004.10.025#d1#p1#r2,mol_c555c47fe3d2bf7e,"InChI=1S/CCl4/c2-1(3,4)5",tetrachloromethane,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2004.10.025#d1#p1,10.1016/j.fluid.2004.10.025,288.15,9601,3.98231646969,9.1696225387,10.1016/j.fluid.2004.10.025#d1#p1#T0001,train_pressure,pdup_b50dc7e59102af19,10.1016/j.fluid.2004.10.025#d1#p1#r2,False,CCELL:UFactor:2,Liquid,variable,"{""nPropValue"":9.601,""CombinedUncertainty"":{""nCombExpandUncertValue"":0.047,""nCombUncertAssessNum"":1},""nPropNumber"":1,""nPropDigits"":4}","{""nVarValue"":288.15,""nVarNumber"":1,""nVarDigits"":5}"
10.1016/j.fluid.2004.10.025#d1#p1#r3,mol_c555c47fe3d2bf7e,"InChI=1S/CCl4/c2-1(3,4)5",tetrachloromethane,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2004.10.025#d1#p1,10.1016/j.fluid.2004.10.025,293.15,12138,4.08414713315,9.4040963064,10.1016/j.fluid.2004.10.025#d1#p1#T0002,train_pressure,pdup_713157789ca73e00,10.1016/j.fluid.2004.10.025#d1#p1#r3,False,CCELL:UFactor:2,Liquid,variable,"{""nPropNumber"":1,""nPropDigits"":5,""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":0.054},""nPropValue"":12.138}","{""nVarValue"":293.15,""nVarDigits"":5,""nVarNumber"":1}"
10.1016/j.fluid.2004.10.025#d1#p1#r4,mol_c555c47fe3d2bf7e,"InChI=1S/CCl4/c2-1(3,4)5",tetrachloromethane,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2004.10.025#d1#p1,10.1016/j.fluid.2004.10.025,298.15,15221,4.18244318596,9.63043133228,10.1016/j.fluid.2004.10.025#d1#p1#T0003,train_pressure,pdup_c364b9a0e55efea8,10.1016/j.fluid.2004.10.025#d1#p1#r4,False,CCELL:UFactor:2,Liquid,variable,"{""nPropNumber"":1,""nPropDigits"":5,""CombinedUncertainty"":{""nCombExpandUncertValue"":0.064,""nCombUncertAssessNum"":1},""nPropValue"":15.221}","{""nVarValue"":298.15,""nVarDigits"":5,""nVarNumber"":1}"
10.1016/j.fluid.2004.10.025#d1#p1#r5,mol_c555c47fe3d2bf7e,"InChI=1S/CCl4/c2-1(3,4)5",tetrachloromethane,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2004.10.025#d1#p1,10.1016/j.fluid.2004.10.025,303.15,18980,4.27829620809,9.85114107216,10.1016/j.fluid.2004.10.025#d1#p1#T0004,train_pressure,pdup_bf09882867141954,10.1016/j.fluid.2004.10.025#d1#p1#r5,False,CCELL:UFactor:2,Liquid,variable,"{""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":0.076},""nPropValue"":18.98,""nPropDigits"":5,""nPropNumber"":1}","{""nVarValue"":303.15,""nVarDigits"":5,""nVarNumber"":1}"
10.1016/j.fluid.2004.10.025#d2#p1#r1,mol_69df6d03bf2d6749,InChI=1S/C2H2Cl4/c3-1(4)2(5)6/h1-2H,"1,1,2,2-tetrachloroethane",grp_5dea7427c65d07c7,train,10.1016/j.fluid.2004.10.025#d2#p1,10.1016/j.fluid.2004.10.025,283.15,263,2.41995574849,5.57215403218,10.1016/j.fluid.2004.10.025#d2#p1#T0000,train_pressure,pdup_99940a5eb0602ca3,10.1016/j.fluid.2004.10.025#d2#p1#r1,False,CCELL:UFactor:2,Liquid,variable,"{""nPropValue"":0.263,""CombinedUncertainty"":{""nCombExpandUncertValue"":0.021,""nCombUncertAssessNum"":1},""nPropDigits"":3,""nPropNumber"":1}","{""nVarDigits"":5,""nVarNumber"":1,""nVarValue"":283.15}"
10.1016/j.fluid.2004.10.025#d2#p1#r2,mol_69df6d03bf2d6749,InChI=1S/C2H2Cl4/c3-1(4)2(5)6/h1-2H,"1,1,2,2-tetrachloroethane",grp_5dea7427c65d07c7,train,10.1016/j.fluid.2004.10.025#d2#p1,10.1016/j.fluid.2004.10.025,288.15,373,2.57170883181,5.92157841964,10.1016/j.fluid.2004.10.025#d2#p1#T0001,train_pressure,pdup_c549949036750131,10.1016/j.fluid.2004.10.025#d2#p1#r2,False,CCELL:UFactor:2,Liquid,variable,"{""nPropNumber"":1,""nPropDigits"":3,""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":0.021},""nPropValue"":0.373}","{""nVarValue"":288.15,""nVarNumber"":1,""nVarDigits"":5}"
10.1016/j.fluid.2004.10.025#d2#p1#r3,mol_69df6d03bf2d6749,InChI=1S/C2H2Cl4/c3-1(4)2(5)6/h1-2H,"1,1,2,2-tetrachloroethane",grp_5dea7427c65d07c7,train,10.1016/j.fluid.2004.10.025#d2#p1,10.1016/j.fluid.2004.10.025,293.15,521,2.7168377233,6.25575004175,10.1016/j.fluid.2004.10.025#d2#p1#T0002,train_pressure,pdup_62969a63ac591efb,10.1016/j.fluid.2004.10.025#d2#p1#r3,False,CCELL:UFactor:2,Liquid,variable,"{""nPropDigits"":3,""nPropNumber"":1,""CombinedUncertainty"":{""nCombExpandUncertValue"":0.022,""nCombUncertAssessNum"":1},""nPropValue"":0.521}","{""nVarValue"":293.15,""nVarDigits"":5,""nVarNumber"":1}"
10.1016/j.fluid.2004.10.025#d2#p1#r4,mol_69df6d03bf2d6749,InChI=1S/C2H2Cl4/c3-1(4)2(5)6/h1-2H,"1,1,2,2-tetrachloroethane",grp_5dea7427c65d07c7,train,10.1016/j.fluid.2004.10.025#d2#p1,10.1016/j.fluid.2004.10.025,298.15,711,2.85186960073,6.5666724298,10.1016/j.fluid.2004.10.025#d2#p1#T0003,train_pressure,pdup_fdb7478658360716,10.1016/j.fluid.2004.10.025#d2#p1#r4,False,CCELL:UFactor:2,Liquid,variable,"{""nPropDigits"":3,""nPropNumber"":1,""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":0.023},""nPropValue"":0.711}","{""nVarValue"":298.15,""nVarDigits"":5,""nVarNumber"":1}"
10.1016/j.fluid.2004.10.025#d2#p1#r5,mol_69df6d03bf2d6749,InChI=1S/C2H2Cl4/c3-1(4)2(5)6/h1-2H,"1,1,2,2-tetrachloroethane",grp_5dea7427c65d07c7,train,10.1016/j.fluid.2004.10.025#d2#p1,10.1016/j.fluid.2004.10.025,303.15,980,2.99122607569,6.88755257166,10.1016/j.fluid.2004.10.025#d2#p1#T0004,train_pressure,pdup_64e221dcd75c073e,10.1016/j.fluid.2004.10.025#d2#p1#r5,False,CCELL:UFactor:2,Liquid,variable,"{""nPropDigits"":3,""nPropNumber"":1,""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":0.025},""nPropValue"":0.98}","{""nVarValue"":303.15,""nVarDigits"":5,""nVarNumber"":1}"
10.1016/j.fluid.2004.10.025#d2#p1#r6,mol_69df6d03bf2d6749,InChI=1S/C2H2Cl4/c3-1(4)2(5)6/h1-2H,"1,1,2,2-tetrachloroethane",grp_5dea7427c65d07c7,train,10.1016/j.fluid.2004.10.025#d2#p1,10.1016/j.fluid.2004.10.025,308.15,1289,3.11025291735,7.16162200294,10.1016/j.fluid.2004.10.025#d2#p1#T0005,train_pressure,pdup_ee85eff0220086ff,10.1016/j.fluid.2004.10.025#d2#p1#r6,False,CCELL:UFactor:2,Liquid,variable,"{""CombinedUncertainty"":{""nCombExpandUncertValue"":0.028,""nCombUncertAssessNum"":1},""nPropValue"":1.289,""nPropDigits"":4,""nPropNumber"":1}","{""nVarNumber"":1,""nVarDigits"":5,""nVarValue"":308.15}"
10.1016/j.fluid.2004.10.025#d2#p1#r7,mol_69df6d03bf2d6749,InChI=1S/C2H2Cl4/c3-1(4)2(5)6/h1-2H,"1,1,2,2-tetrachloroethane",grp_5dea7427c65d07c7,train,10.1016/j.fluid.2004.10.025#d2#p1,10.1016/j.fluid.2004.10.025,313.15,1701,3.23070431361,7.4389715924,10.1016/j.fluid.2004.10.025#d2#p1#T0006,train_pressure,pdup_44255f0e36d2656a,10.1016/j.fluid.2004.10.025#d2#p1#r7,False,CCELL:UFactor:2,Liquid,variable,"{""nPropNumber"":1,""nPropDigits"":4,""CombinedUncertainty"":{""nCombExpandUncertValue"":0.028,""nCombUncertAssessNum"":1},""nPropValue"":1.701}","{""nVarDigits"":5,""nVarNumber"":1,""nVarValue"":313.15}"
10.1016/j.fluid.2004.10.025#d2#p1#r8,mol_69df6d03bf2d6749,InChI=1S/C2H2Cl4/c3-1(4)2(5)6/h1-2H,"1,1,2,2-tetrachloroethane",grp_5dea7427c65d07c7,train,10.1016/j.fluid.2004.10.025#d2#p1,10.1016/j.fluid.2004.10.025,318.15,2236,3.34947179921,7.71244383427,10.1016/j.fluid.2004.10.025#d2#p1#T0007,train_pressure,pdup_a32562df75dac43d,10.1016/j.fluid.2004.10.025#d2#p1#r8,False,CCELL:UFactor:2,Liquid,variable,"{""nPropValue"":2.236,""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":0.029},""nPropDigits"":4,""nPropNumber"":1}","{""nVarValue"":318.15,""nVarDigits"":5,""nVarNumber"":1}"
10.1016/j.fluid.2004.10.025#d2#p1#r9,mol_69df6d03bf2d6749,InChI=1S/C2H2Cl4/c3-1(4)2(5)6/h1-2H,"1,1,2,2-tetrachloroethane",grp_5dea7427c65d07c7,train,10.1016/j.fluid.2004.10.025#d2#p1,10.1016/j.fluid.2004.10.025,323.15,2860,3.45636603313,7.95857690381,10.1016/j.fluid.2004.10.025#d2#p1#T0008,train_pressure,pdup_74abb4e9231febba,10.1016/j.fluid.2004.10.025#d2#p1#r9,False,CCELL:UFactor:2,Liquid,variable,"{""nPropDigits"":4,""nPropNumber"":1,""nPropValue"":2.86,""CombinedUncertainty"":{""nCombExpandUncertValue"":0.03,""nCombUncertAssessNum"":1}}","{""nVarNumber"":1,""nVarDigits"":5,""nVarValue"":323.15}"
10.1016/j.fluid.2004.10.025#d3#p1#r1,mol_520d932204fca4b7,InChI=1S/C2Cl4/c3-1(4)2(5)6,tetrachloroethene,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2004.10.025#d3#p1,10.1016/j.fluid.2004.10.025,283.15,1023,3.00987563371,6.93049476595,10.1016/j.fluid.2004.10.025#d3#p1#T0000,train_pressure,pdup_5abcba3bb267ea7b,10.1016/j.fluid.2004.10.025#d3#p1#r1,False,CCELL:UFactor:2,Liquid,variable,"{""nPropNumber"":1,""nPropDigits"":4,""nPropValue"":1.023,""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":0.026}}","{""nVarValue"":283.15,""nVarDigits"":5,""nVarNumber"":1}"
10.1016/j.fluid.2004.10.025#d3#p1#r2,mol_520d932204fca4b7,InChI=1S/C2Cl4/c3-1(4)2(5)6,tetrachloroethene,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2004.10.025#d3#p1,10.1016/j.fluid.2004.10.025,288.15,1400,3.14612803568,7.2442275156,10.1016/j.fluid.2004.10.025#d3#p1#T0001,train_pressure,pdup_b7b684142697c0e8,10.1016/j.fluid.2004.10.025#d3#p1#r2,False,CCELL:UFactor:2,Liquid,variable,"{""nPropNumber"":1,""nPropDigits"":4,""nPropValue"":1.4,""CombinedUncertainty"":{""nCombExpandUncertValue"":0.027,""nCombUncertAssessNum"":1}}","{""nVarValue"":288.15,""nVarDigits"":5,""nVarNumber"":1}"
10.1016/j.fluid.2004.10.025#d3#p1#r3,mol_520d932204fca4b7,InChI=1S/C2Cl4/c3-1(4)2(5)6,tetrachloroethene,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2004.10.025#d3#p1,10.1016/j.fluid.2004.10.025,293.15,1861,3.26974637313,7.52886925664,10.1016/j.fluid.2004.10.025#d3#p1#T0002,train_pressure,pdup_fb5e057c368f51a6,10.1016/j.fluid.2004.10.025#d3#p1#r3,False,CCELL:UFactor:2,Liquid,variable,"{""nPropValue"":1.861,""CombinedUncertainty"":{""nCombExpandUncertValue"":0.028,""nCombUncertAssessNum"":1},""nPropDigits"":4,""nPropNumber"":1}","{""nVarDigits"":5,""nVarNumber"":1,""nVarValue"":293.15}"
10.1016/j.fluid.2004.10.025#d3#p1#r4,mol_520d932204fca4b7,InChI=1S/C2Cl4/c3-1(4)2(5)6,tetrachloroethene,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2004.10.025#d3#p1,10.1016/j.fluid.2004.10.025,298.15,2462,3.3912880486,7.80872930674,10.1016/j.fluid.2004.10.025#d3#p1#T0003,train_pressure,pdup_37d6338ec7af707c,10.1016/j.fluid.2004.10.025#d3#p1#r4,False,CCELL:UFactor:2,Liquid,variable,"{""nPropValue"":2.462,""CombinedUncertainty"":{""nCombExpandUncertValue"":0.029,""nCombUncertAssessNum"":1},""nPropNumber"":1,""nPropDigits"":4}","{""nVarValue"":298.15,""nVarDigits"":5,""nVarNumber"":1}"
10.1016/j.fluid.2004.10.025#d3#p1#r5,mol_520d932204fca4b7,InChI=1S/C2Cl4/c3-1(4)2(5)6,tetrachloroethene,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2004.10.025#d3#p1,10.1016/j.fluid.2004.10.025,303.15,3205,3.50582803385,8.07246736935,10.1016/j.fluid.2004.10.025#d3#p1#T0004,train_pressure,pdup_72d775454718b317,10.1016/j.fluid.2004.10.025#d3#p1#r5,False,CCELL:UFactor:2,Liquid,variable,"{""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":0.031},""nPropValue"":3.205,""nPropNumber"":1,""nPropDigits"":4}","{""nVarDigits"":5,""nVarNumber"":1,""nVarValue"":303.15}"
10.1016/j.fluid.2004.10.025#d3#p1#r6,mol_520d932204fca4b7,InChI=1S/C2Cl4/c3-1(4)2(5)6,tetrachloroethene,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2004.10.025#d3#p1,10.1016/j.fluid.2004.10.025,308.15,4117,3.614580867,8.32288002177,10.1016/j.fluid.2004.10.025#d3#p1#T0005,train_pressure,pdup_88d177680c1e6c29,10.1016/j.fluid.2004.10.025#d3#p1#r6,False,CCELL:UFactor:2,Liquid,variable,"{""nPropNumber"":1,""nPropDigits"":4,""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":0.033},""nPropValue"":4.117}","{""nVarValue"":308.15,""nVarDigits"":5,""nVarNumber"":1}"
10.1016/j.fluid.2004.10.025#d3#p1#r7,mol_520d932204fca4b7,InChI=1S/C2Cl4/c3-1(4)2(5)6,tetrachloroethene,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2004.10.025#d3#p1,10.1016/j.fluid.2004.10.025,313.15,5253,3.7204074008,8.56655462095,10.1016/j.fluid.2004.10.025#d3#p1#T0006,train_pressure,pdup_c42b5dfc88e5090f,10.1016/j.fluid.2004.10.025#d3#p1#r7,False,CCELL:UFactor:2,Liquid,variable,"{""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":0.036},""nPropValue"":5.253,""nPropNumber"":1,""nPropDigits"":4}","{""nVarDigits"":5,""nVarNumber"":1,""nVarValue"":313.15}"
10.1016/j.fluid.2004.10.025#d3#p1#r8,mol_520d932204fca4b7,InChI=1S/C2Cl4/c3-1(4)2(5)6,tetrachloroethene,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2004.10.025#d3#p1,10.1016/j.fluid.2004.10.025,318.15,6621,3.82092358788,8.79800169492,10.1016/j.fluid.2004.10.025#d3#p1#T0007,train_pressure,pdup_e6f9d3b66a2c45a5,10.1016/j.fluid.2004.10.025#d3#p1#r8,False,CCELL:UFactor:2,Liquid,variable,"{""nPropNumber"":1,""nPropDigits"":4,""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":0.039},""nPropValue"":6.621}","{""nVarValue"":318.15,""nVarNumber"":1,""nVarDigits"":5}"
10.1016/j.fluid.2004.10.025#d3#p1#r9,mol_520d932204fca4b7,InChI=1S/C2Cl4/c3-1(4)2(5)6,tetrachloroethene,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2004.10.025#d3#p1,10.1016/j.fluid.2004.10.025,323.15,8286,3.91834492896,9.02232262264,10.1016/j.fluid.2004.10.025#d3#p1#T0008,train_pressure,pdup_58930251c14e7b86,10.1016/j.fluid.2004.10.025#d3#p1#r9,False,CCELL:UFactor:2,Liquid,variable,"{""nPropDigits"":4,""nPropNumber"":1,""nPropValue"":8.286,""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":0.043}}","{""nVarValue"":323.15,""nVarDigits"":5,""nVarNumber"":1}"
10.1016/j.fluid.2004.11.024#d1#p1#r1,mol_ddc649f61c120dd1,"InChI=1S/C10H13BrO/c1-8(2)7-12-10-6-4-3-5-9(10)11/h3-6,8H,7H2,1-2H3",1-bromo-2-isobutoxybenzene,grp_01b36fcba0323968,validation,10.1016/j.fluid.2004.11.024#d1#p1,10.1016/j.fluid.2004.11.024,293.3,2.13,0.328379603439,0.756121979721,10.1016/j.fluid.2004.11.024#d1#p1#T0000,withheld_other,pdup_7041b2f5bb49523a,10.1016/j.fluid.2004.11.024#d1#p1#r1,False,Transpiration method,Liquid,variable,"{""nPropValue"":0.00213,""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":0.00011},""nPropNumber"":1,""nPropDigits"":3}","{""nVarValue"":293.3,""nVarDigits"":4,""nVarNumber"":1}"
