record_id,series_id,archive_member,data_number,property_number,numvalues_index_1based,inchi,inchikey,name,formula,source_doi,source_year,property_name,property_phase,block_phases_json,method,original_property_value,original_property_value_metadata_json,state_origin,state_metadata_json,T_K,stable_liquid_gas,basic_chemistry_flags,p_Pa,measurement_method_screen,in_numeric_domain,primary_candidate
10.1016/j.fluid.2014.01.034#d8#p1#r4,10.1016/j.fluid.2014.01.034#d8#p1,10.1016/j.fluid.2014.01.034.json,8,1,4,InChI=1S/C6H3Cl2NO2/c7-4-2-1-3-5(6(4)8)9(10)11/h1-3H,CMVQZRLQEOAYSW-UHFFFAOYSA-N,"1,2-dichloro-3-nitrobenzene",C6H3Cl2NO2,10.1016/j.fluid.2014.01.034,2014,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",Ebulliometric method (Recirculating still),434.41,"{""nPropValue"":434.41,""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":0.29},""nPropDigits"":5,""nPropNumber"":1}",variable,"{""nVarDigits"":3,""nVarNumber"":1,""nVarValue"":5.48}",434.41,True,,5480.0,True,True,False
10.1016/j.fluid.2014.01.034#d8#p1#r5,10.1016/j.fluid.2014.01.034#d8#p1,10.1016/j.fluid.2014.01.034.json,8,1,5,InChI=1S/C6H3Cl2NO2/c7-4-2-1-3-5(6(4)8)9(10)11/h1-3H,CMVQZRLQEOAYSW-UHFFFAOYSA-N,"1,2-dichloro-3-nitrobenzene",C6H3Cl2NO2,10.1016/j.fluid.2014.01.034,2014,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",Ebulliometric method (Recirculating still),437.31,"{""nPropValue"":437.31,""CombinedUncertainty"":{""nCombExpandUncertValue"":0.24,""nCombUncertAssessNum"":1},""nPropNumber"":1,""nPropDigits"":5}",variable,"{""nVarDigits"":3,""nVarNumber"":1,""nVarValue"":6.14}",437.31,True,,6140.0,True,True,False
10.1016/j.fluid.2014.01.034#d8#p1#r6,10.1016/j.fluid.2014.01.034#d8#p1,10.1016/j.fluid.2014.01.034.json,8,1,6,InChI=1S/C6H3Cl2NO2/c7-4-2-1-3-5(6(4)8)9(10)11/h1-3H,CMVQZRLQEOAYSW-UHFFFAOYSA-N,"1,2-dichloro-3-nitrobenzene",C6H3Cl2NO2,10.1016/j.fluid.2014.01.034,2014,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",Ebulliometric method (Recirculating still),441.37,"{""nPropDigits"":5,""nPropNumber"":1,""nPropValue"":441.37,""CombinedUncertainty"":{""nCombExpandUncertValue"":0.21,""nCombUncertAssessNum"":1}}",variable,"{""nVarNumber"":1,""nVarDigits"":3,""nVarValue"":7.17}",441.37,True,,7170.0,True,True,False
10.1016/j.fluid.2014.01.034#d8#p1#r7,10.1016/j.fluid.2014.01.034#d8#p1,10.1016/j.fluid.2014.01.034.json,8,1,7,InChI=1S/C6H3Cl2NO2/c7-4-2-1-3-5(6(4)8)9(10)11/h1-3H,CMVQZRLQEOAYSW-UHFFFAOYSA-N,"1,2-dichloro-3-nitrobenzene",C6H3Cl2NO2,10.1016/j.fluid.2014.01.034,2014,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",Ebulliometric method (Recirculating still),447,"{""CombinedUncertainty"":{""nCombExpandUncertValue"":0.19,""nCombUncertAssessNum"":1},""nPropValue"":447,""nPropDigits"":5,""nPropNumber"":1}",variable,"{""nVarValue"":8.84,""nVarNumber"":1,""nVarDigits"":3}",447,True,,8840.0,True,True,False
10.1016/j.fluid.2014.01.034#d8#p1#r8,10.1016/j.fluid.2014.01.034#d8#p1,10.1016/j.fluid.2014.01.034.json,8,1,8,InChI=1S/C6H3Cl2NO2/c7-4-2-1-3-5(6(4)8)9(10)11/h1-3H,CMVQZRLQEOAYSW-UHFFFAOYSA-N,"1,2-dichloro-3-nitrobenzene",C6H3Cl2NO2,10.1016/j.fluid.2014.01.034,2014,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",Ebulliometric method (Recirculating still),450.46,"{""nPropDigits"":5,""nPropNumber"":1,""nPropValue"":450.46,""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":0.16}}",variable,"{""nVarDigits"":4,""nVarNumber"":1,""nVarValue"":10.02}",450.46,True,,10020.0,True,True,False
10.1016/j.fluid.2014.01.034#d8#p1#r9,10.1016/j.fluid.2014.01.034#d8#p1,10.1016/j.fluid.2014.01.034.json,8,1,9,InChI=1S/C6H3Cl2NO2/c7-4-2-1-3-5(6(4)8)9(10)11/h1-3H,CMVQZRLQEOAYSW-UHFFFAOYSA-N,"1,2-dichloro-3-nitrobenzene",C6H3Cl2NO2,10.1016/j.fluid.2014.01.034,2014,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",Ebulliometric method (Recirculating still),454.13,"{""nPropDigits"":5,""nPropNumber"":1,""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":0.15},""nPropValue"":454.13}",variable,"{""nVarDigits"":4,""nVarNumber"":1,""nVarValue"":11.41}",454.13,True,,11410.0,True,True,False
10.1016/j.fluid.2014.01.034#d8#p1#r10,10.1016/j.fluid.2014.01.034#d8#p1,10.1016/j.fluid.2014.01.034.json,8,1,10,InChI=1S/C6H3Cl2NO2/c7-4-2-1-3-5(6(4)8)9(10)11/h1-3H,CMVQZRLQEOAYSW-UHFFFAOYSA-N,"1,2-dichloro-3-nitrobenzene",C6H3Cl2NO2,10.1016/j.fluid.2014.01.034,2014,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",Ebulliometric method (Recirculating still),457.01,"{""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":0.14},""nPropValue"":457.01,""nPropDigits"":5,""nPropNumber"":1}",variable,"{""nVarNumber"":1,""nVarDigits"":4,""nVarValue"":12.61}",457.01,True,,12610.0,True,True,False
10.1016/j.fluid.2014.01.034#d8#p1#r11,10.1016/j.fluid.2014.01.034#d8#p1,10.1016/j.fluid.2014.01.034.json,8,1,11,InChI=1S/C6H3Cl2NO2/c7-4-2-1-3-5(6(4)8)9(10)11/h1-3H,CMVQZRLQEOAYSW-UHFFFAOYSA-N,"1,2-dichloro-3-nitrobenzene",C6H3Cl2NO2,10.1016/j.fluid.2014.01.034,2014,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",Ebulliometric method (Recirculating still),459.45,"{""nPropNumber"":1,""nPropDigits"":5,""nPropValue"":459.45,""CombinedUncertainty"":{""nCombExpandUncertValue"":0.13,""nCombUncertAssessNum"":1}}",variable,"{""nVarValue"":13.71,""nVarDigits"":4,""nVarNumber"":1}",459.45,True,,13710.0,True,True,False
10.1016/j.fluid.2014.01.034#d8#p1#r12,10.1016/j.fluid.2014.01.034#d8#p1,10.1016/j.fluid.2014.01.034.json,8,1,12,InChI=1S/C6H3Cl2NO2/c7-4-2-1-3-5(6(4)8)9(10)11/h1-3H,CMVQZRLQEOAYSW-UHFFFAOYSA-N,"1,2-dichloro-3-nitrobenzene",C6H3Cl2NO2,10.1016/j.fluid.2014.01.034,2014,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",Ebulliometric method (Recirculating still),463.2,"{""nPropDigits"":5,""nPropNumber"":1,""nPropValue"":463.2,""CombinedUncertainty"":{""nCombExpandUncertValue"":0.12,""nCombUncertAssessNum"":1}}",variable,"{""nVarValue"":15.55,""nVarNumber"":1,""nVarDigits"":4}",463.2,True,,15550.0,True,True,False
10.1016/j.fluid.2014.01.034#d8#p1#r13,10.1016/j.fluid.2014.01.034#d8#p1,10.1016/j.fluid.2014.01.034.json,8,1,13,InChI=1S/C6H3Cl2NO2/c7-4-2-1-3-5(6(4)8)9(10)11/h1-3H,CMVQZRLQEOAYSW-UHFFFAOYSA-N,"1,2-dichloro-3-nitrobenzene",C6H3Cl2NO2,10.1016/j.fluid.2014.01.034,2014,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",Ebulliometric method (Recirculating still),465.03,"{""nPropValue"":465.03,""CombinedUncertainty"":{""nCombExpandUncertValue"":0.11,""nCombUncertAssessNum"":1},""nPropNumber"":1,""nPropDigits"":5}",variable,"{""nVarDigits"":4,""nVarNumber"":1,""nVarValue"":16.52}",465.03,True,,16520.0,True,True,False
10.1016/j.fluid.2014.01.034#d8#p1#r14,10.1016/j.fluid.2014.01.034#d8#p1,10.1016/j.fluid.2014.01.034.json,8,1,14,InChI=1S/C6H3Cl2NO2/c7-4-2-1-3-5(6(4)8)9(10)11/h1-3H,CMVQZRLQEOAYSW-UHFFFAOYSA-N,"1,2-dichloro-3-nitrobenzene",C6H3Cl2NO2,10.1016/j.fluid.2014.01.034,2014,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",Ebulliometric method (Recirculating still),468.31,"{""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":0.11},""nPropValue"":468.31,""nPropDigits"":5,""nPropNumber"":1}",variable,"{""nVarValue"":18.33,""nVarNumber"":1,""nVarDigits"":4}",468.31,True,,18330.0,True,True,False
10.1016/j.fluid.2014.01.034#d8#p1#r15,10.1016/j.fluid.2014.01.034#d8#p1,10.1016/j.fluid.2014.01.034.json,8,1,15,InChI=1S/C6H3Cl2NO2/c7-4-2-1-3-5(6(4)8)9(10)11/h1-3H,CMVQZRLQEOAYSW-UHFFFAOYSA-N,"1,2-dichloro-3-nitrobenzene",C6H3Cl2NO2,10.1016/j.fluid.2014.01.034,2014,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",Ebulliometric method (Recirculating still),471.84,"{""nPropDigits"":5,""nPropNumber"":1,""nPropValue"":471.84,""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":0.1}}",variable,"{""nVarNumber"":1,""nVarDigits"":4,""nVarValue"":20.52}",471.84,True,,20520.0,True,False,False
10.1016/j.fluid.2014.01.034#d8#p1#r16,10.1016/j.fluid.2014.01.034#d8#p1,10.1016/j.fluid.2014.01.034.json,8,1,16,InChI=1S/C6H3Cl2NO2/c7-4-2-1-3-5(6(4)8)9(10)11/h1-3H,CMVQZRLQEOAYSW-UHFFFAOYSA-N,"1,2-dichloro-3-nitrobenzene",C6H3Cl2NO2,10.1016/j.fluid.2014.01.034,2014,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",Ebulliometric method (Recirculating still),473.45,"{""nPropNumber"":1,""nPropDigits"":5,""nPropValue"":473.45,""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":0.09}}",variable,"{""nVarNumber"":1,""nVarDigits"":4,""nVarValue"":21.66}",473.45,True,,21660.0,True,False,False
10.1016/j.fluid.2014.01.034#d8#p1#r17,10.1016/j.fluid.2014.01.034#d8#p1,10.1016/j.fluid.2014.01.034.json,8,1,17,InChI=1S/C6H3Cl2NO2/c7-4-2-1-3-5(6(4)8)9(10)11/h1-3H,CMVQZRLQEOAYSW-UHFFFAOYSA-N,"1,2-dichloro-3-nitrobenzene",C6H3Cl2NO2,10.1016/j.fluid.2014.01.034,2014,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",Ebulliometric method (Recirculating still),475.04,"{""nPropValue"":475.04,""CombinedUncertainty"":{""nCombExpandUncertValue"":0.09,""nCombUncertAssessNum"":1},""nPropDigits"":5,""nPropNumber"":1}",variable,"{""nVarNumber"":1,""nVarDigits"":4,""nVarValue"":22.76}",475.04,True,,22760.0,True,False,False
10.1016/j.fluid.2014.01.034#d8#p1#r18,10.1016/j.fluid.2014.01.034#d8#p1,10.1016/j.fluid.2014.01.034.json,8,1,18,InChI=1S/C6H3Cl2NO2/c7-4-2-1-3-5(6(4)8)9(10)11/h1-3H,CMVQZRLQEOAYSW-UHFFFAOYSA-N,"1,2-dichloro-3-nitrobenzene",C6H3Cl2NO2,10.1016/j.fluid.2014.01.034,2014,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",Ebulliometric method (Recirculating still),478.21,"{""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":0.09},""nPropValue"":478.21,""nPropNumber"":1,""nPropDigits"":5}",variable,"{""nVarValue"":25.1,""nVarDigits"":4,""nVarNumber"":1}",478.21,True,,25100.0,True,False,False
10.1016/j.fluid.2014.01.034#d8#p1#r19,10.1016/j.fluid.2014.01.034#d8#p1,10.1016/j.fluid.2014.01.034.json,8,1,19,InChI=1S/C6H3Cl2NO2/c7-4-2-1-3-5(6(4)8)9(10)11/h1-3H,CMVQZRLQEOAYSW-UHFFFAOYSA-N,"1,2-dichloro-3-nitrobenzene",C6H3Cl2NO2,10.1016/j.fluid.2014.01.034,2014,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",Ebulliometric method (Recirculating still),481.32,"{""CombinedUncertainty"":{""nCombExpandUncertValue"":0.08,""nCombUncertAssessNum"":1},""nPropValue"":481.32,""nPropDigits"":5,""nPropNumber"":1}",variable,"{""nVarValue"":27.58,""nVarNumber"":1,""nVarDigits"":4}",481.32,True,,27580.0,True,False,False
10.1016/j.fluid.2014.01.034#d8#p1#r20,10.1016/j.fluid.2014.01.034#d8#p1,10.1016/j.fluid.2014.01.034.json,8,1,20,InChI=1S/C6H3Cl2NO2/c7-4-2-1-3-5(6(4)8)9(10)11/h1-3H,CMVQZRLQEOAYSW-UHFFFAOYSA-N,"1,2-dichloro-3-nitrobenzene",C6H3Cl2NO2,10.1016/j.fluid.2014.01.034,2014,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",Ebulliometric method (Recirculating still),484.84,"{""nPropValue"":484.84,""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":0.08},""nPropNumber"":1,""nPropDigits"":5}",variable,"{""nVarValue"":30.63,""nVarNumber"":1,""nVarDigits"":4}",484.84,True,,30630.0,True,False,False
10.1016/j.fluid.2014.01.034#d8#p1#r21,10.1016/j.fluid.2014.01.034#d8#p1,10.1016/j.fluid.2014.01.034.json,8,1,21,InChI=1S/C6H3Cl2NO2/c7-4-2-1-3-5(6(4)8)9(10)11/h1-3H,CMVQZRLQEOAYSW-UHFFFAOYSA-N,"1,2-dichloro-3-nitrobenzene",C6H3Cl2NO2,10.1016/j.fluid.2014.01.034,2014,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",Ebulliometric method (Recirculating still),489.53,"{""nPropNumber"":1,""nPropDigits"":5,""CombinedUncertainty"":{""nCombExpandUncertValue"":0.07,""nCombUncertAssessNum"":1},""nPropValue"":489.53}",variable,"{""nVarDigits"":4,""nVarNumber"":1,""nVarValue"":35.11}",489.53,True,,35110.0,True,False,False
10.1016/j.fluid.2014.01.034#d8#p1#r22,10.1016/j.fluid.2014.01.034#d8#p1,10.1016/j.fluid.2014.01.034.json,8,1,22,InChI=1S/C6H3Cl2NO2/c7-4-2-1-3-5(6(4)8)9(10)11/h1-3H,CMVQZRLQEOAYSW-UHFFFAOYSA-N,"1,2-dichloro-3-nitrobenzene",C6H3Cl2NO2,10.1016/j.fluid.2014.01.034,2014,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",Ebulliometric method (Recirculating still),494.91,"{""nPropNumber"":1,""nPropDigits"":5,""nPropValue"":494.91,""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":0.07}}",variable,"{""nVarValue"":40.91,""nVarDigits"":4,""nVarNumber"":1}",494.91,True,,40910.0,True,False,False
10.1016/j.fluid.2014.01.034#d8#p1#r23,10.1016/j.fluid.2014.01.034#d8#p1,10.1016/j.fluid.2014.01.034.json,8,1,23,InChI=1S/C6H3Cl2NO2/c7-4-2-1-3-5(6(4)8)9(10)11/h1-3H,CMVQZRLQEOAYSW-UHFFFAOYSA-N,"1,2-dichloro-3-nitrobenzene",C6H3Cl2NO2,10.1016/j.fluid.2014.01.034,2014,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",Ebulliometric method (Recirculating still),499.92,"{""nPropDigits"":5,""nPropNumber"":1,""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":0.06},""nPropValue"":499.92}",variable,"{""nVarValue"":46.97,""nVarDigits"":4,""nVarNumber"":1}",499.92,True,,46970.0,True,False,False
10.1016/j.fluid.2014.01.034#d8#p1#r24,10.1016/j.fluid.2014.01.034#d8#p1,10.1016/j.fluid.2014.01.034.json,8,1,24,InChI=1S/C6H3Cl2NO2/c7-4-2-1-3-5(6(4)8)9(10)11/h1-3H,CMVQZRLQEOAYSW-UHFFFAOYSA-N,"1,2-dichloro-3-nitrobenzene",C6H3Cl2NO2,10.1016/j.fluid.2014.01.034,2014,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",Ebulliometric method (Recirculating still),502.86,"{""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":0.06},""nPropValue"":502.86,""nPropNumber"":1,""nPropDigits"":5}",variable,"{""nVarNumber"":1,""nVarDigits"":4,""nVarValue"":50.86}",502.86,True,,50860.0,True,False,False
10.1016/j.fluid.2014.01.034#d8#p1#r25,10.1016/j.fluid.2014.01.034#d8#p1,10.1016/j.fluid.2014.01.034.json,8,1,25,InChI=1S/C6H3Cl2NO2/c7-4-2-1-3-5(6(4)8)9(10)11/h1-3H,CMVQZRLQEOAYSW-UHFFFAOYSA-N,"1,2-dichloro-3-nitrobenzene",C6H3Cl2NO2,10.1016/j.fluid.2014.01.034,2014,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",Ebulliometric method (Recirculating still),505.69,"{""CombinedUncertainty"":{""nCombExpandUncertValue"":0.06,""nCombUncertAssessNum"":1},""nPropValue"":505.69,""nPropDigits"":5,""nPropNumber"":1}",variable,"{""nVarValue"":54.85,""nVarNumber"":1,""nVarDigits"":4}",505.69,True,,54850.0,True,False,False
